location,image_description,text,translated_text,id
Top Left Text,The text is in Gujarati and says 'Indian soldiers' demeanor before the meeting'.,"ભારતીય સૈન્યનો જુસ્સો
મુલાકાત પહેલાં",Indian soldiers' demeanor before the meeting,Gujarati_image_137.jpg
Top Left Image,"A muscular doge meme, representing strength and confidence.",,,Gujarati_image_137.jpg
Top Right Text,The text is in Gujarati and says 'after the meeting'.,મુલાકાત પછી,after the meeting,Gujarati_image_137.jpg
Top Right Image,"A muscular doge meme, representing increased strength and confidence.",,,Gujarati_image_137.jpg
Bottom Left Text,The text is in Gujarati and says 'Chinese soldiers' demeanor before the meeting'.,"ચીની સૈન્યનો
જુસ્સો પહેલાં",Chinese soldiers' demeanor before the meeting,Gujarati_image_137.jpg
Bottom Left Image,"A regular doge meme, representing a normal or less imposing presence.",,,Gujarati_image_137.jpg
Bottom Right Text,The text is in Gujarati and says 'after the meeting'.,મુલાકાત પછી,after the meeting,Gujarati_image_137.jpg
Bottom Right Image,"A regular doge meme, looking a bit dejected or less powerful.",,,Gujarati_image_137.jpg
Top Left,Spotify logo,,,Gujarati_image_889.jpg
Top Center,"The text ""THIS IS"" in white color against a pink background",THIS IS,THIS IS,Gujarati_image_889.jpg
Middle Center,"The text ""Billie Eilish"" in white color against a pink background",Billie Eilish,Billie Eilish,Gujarati_image_889.jpg
Bottom,"A smiling Indian woman with long wavy brown hair, wearing a colorful outfit and a necklace.",,,Gujarati_image_889.jpg
top left image,Salman Khan and Aishwarya Rai from the movie Hum Dil De Chuke Sanam.,"દરેક સફળ પુરુષની પાછળ એક મહિલા હોય છે,","Behind every successful man there is a woman,",Gujarati_image_651.jpg
top right image,Salman Khan and Katrina Kaif from the movie Maine Pyar Kyun Kiya.,,,Gujarati_image_651.jpg
middle image,Salman Khan speaking at an event.,જો તમે સફળ નથી થઈ રહ્યા,If you are not succeeding,Gujarati_image_651.jpg
middle image,Salman Khan speaking at an event.,તો પાછળ વાળી મહિલાને બદલતા રહો...,Then keep changing the woman behind you...,Gujarati_image_651.jpg
bottom left image,Salman Khan.,,,Gujarati_image_651.jpg
bottom middle image,A woman looking down.,,,Gujarati_image_651.jpg
bottom right image,Salman Khan and Jacqueline Fernandez from the movie Race 3.,જ્ઞાન સમાપ્ત !!,Knowledge ends !!,Gujarati_image_651.jpg
top part,text in Gujarati,"આ ફિલ્મ માતા પિતાને શિક્ષિત કરવા માટે બનાવવી હતી,
પરંતુ મારા મમ્મી પપ્પા તો આ ફિલ્મ જોઈને મને કહે છે,
""તું સુધરી જા, નહિ તો તને પણ આની જેમ હોસ્ટેલમાં તગેડી મુકીશ !""","This film was made to educate parents, but my mom dad, after watching this film, told me, ""Either you improve, or else I will send you to a hostel too!""",Gujarati_image_645.jpg
poster,Movie poster of Taare Zameen Par with Aamir Khan and a child.,"GUDJU
ROCKS
TEAM
adir khan productions'
tAAre
zameeN
Par
EVERY CHILD
IS Special
produced & directed by
aamir khan
writer & creative director amole gupte
concept, research & editing deepa bhatia
lyrics prasoon joshi
music shankar ehsaan loy
co-producers ajay bijli & sanjeev k. bijli
www.taarezameenpar.com
msn [V] P
f/GujjuRocks","GUDJU ROCKS TEAM adir khan productions' tAAre zameeN Par EVERY CHILD IS Special produced & directed by aamir khan writer & creative director amole gupte concept, research & editing deepa bhatia lyrics prasoon joshi music shankar ehsaan loy co-producers ajay bijli & sanjeev k. bijli www.taarezameenpar.com msn [V] P f/GujjuRocks",Gujarati_image_645.jpg
top,"A person stands on top of a pile of unconscious people, with a text overlay in the top right corner.",Videsigamdiyo,Videsigamdiyo,Gujarati_image_123.jpg
bottom,"A person in a black jacket and orange pants stands over a crowd of people lying on the ground, seemingly defeated. Text is written across the lower part of the image.",જ્યારે જિંદગી નયાવે ત્યારે આપડા જ DJ વગાડે છે,"When life drains us, our own DJ plays",Gujarati_image_123.jpg
top title,logo for 'The Comedy Factory',BEST BREAK-UP SONG FOR GUJJUS,BEST BREAK-UP SONG FOR GUJJUS,Gujarati_image_679.jpg
top left text,lyrics from a song,"TADAP TADAP KE
IS DIL SE","Tearing, tearing from
this heart",Gujarati_image_679.jpg
top right image,drawing of a human heart,,,Gujarati_image_679.jpg
middle left text,lyrics from a song,"BEWAFA, BEWAFA
NIKLI HAI TU","You turned out to be
faithless, faithless",Gujarati_image_679.jpg
middle right image,drawing of a human heart with motion blur,,,Gujarati_image_679.jpg
bottom left text,lyrics from a song in Gujarati,"HATH MA CHE WISKEY
NE AAKHON MA PAANI,
BEWAFA SANAM TARI BAU
MEHERBANI","Whiskey in hand
and water in eyes,
Oh faithless beloved, you are very
kind",Gujarati_image_679.jpg
bottom right image,drawing of a human heart with intense motion blur,,,Gujarati_image_679.jpg
Top,"Text at the top of the image saying ""That one dur na kaka-mama on every family function:-""",That one dur na kaka-mama on every family function:-,That one relative uncle/aunt on every family function:-,Gujarati_image_1012.jpg
Middle Image,"A plump man in a red t-shirt, with a bowl of chips in his hand, sitting on a couch.",ing | being_aapdawalo,ing | being_aapdawalo,Gujarati_image_1012.jpg
Bottom,"A yellow box with text in Gujarati, it says ""Gym vyam jaav sokryo Kasarat karo... amna jovo!""",Gym vyam jaav sokryo Kasarat karo... amna jovo!,"Go to the gym, do exercise... look at them!",Gujarati_image_1012.jpg
middle,"A person is holding a white card with text in Gujarati. The background is blurry, showing a sporting event with 'LIVE' and 'STA' visible.","મને આવી
બેટિંગ કરતા
વિક્રમ ઠાકોરે
શીખવાડ્યું",I learned batting like this from Vikram Thakor,Gujarati_image_335.jpg
Top,Text in Gujarati with water drop emojis,ફોન ઘરે કરી લીધું 💧💧,Phone done at home,Gujarati_image_321.jpg
Top,Text in Gujarati language.,"સ્કૂલની ચાંપલી નિબ્બીને જ્યારે
કોઈ મોટા કાર્યક્રમનું સંચાલન
કરવા મળી જાય",When the school's overenthusiastic newbie gets to host any big event,Gujarati_image_447.jpg
Bottom,"The meme features the popular 'Stonks' meme character, also known as 'Meme Man', superimposed onto a blurry background of reeds. The character is wearing sunglasses and has text below it.",celebooty,celebooty,Gujarati_image_447.jpg
Top,"Text with the words ""Teg kari do ae dost ne:""",Teg kari do ae dost ne :,Tag that friend:,Gujarati_image_309.jpg
Middle,"Pink panther character wearing sunglasses and a chain, drinking bubble tea, with text that says ""jo laabh meg gi ane chodu koi pan banavi le (khali 2 minute lage)""","જો લાભ મેગી અને છોડું કોઈ પણ બનાવી લે
(ખાલી 2 મિનીટ લાગે)","If you can make any profit, make it
(Takes only 2 minutes)",Gujarati_image_309.jpg
Bottom,"Pink panther character wearing sunglasses and a chain, drinking bubble tea.",,,Gujarati_image_309.jpg
Bottom Center,"Instagram handle ""@chodu_sigma_"" and text ""Instagram - Follow on""","@chodu_sigma_
Instagram - Follow on","@chodu_sigma_
Instagram - Follow on",Gujarati_image_309.jpg
top left,A meme format showing Drake looking displeased and holding his hand up to reject something.,,,Gujarati_image_282.jpg
top right,A man in traditional Indian attire with an orange scarf speaking at a podium.,,,Gujarati_image_282.jpg
bottom left,A meme format showing Drake looking pleased and giving a thumbs up to something.,,,Gujarati_image_282.jpg
bottom right,"A young boy with dark hair and a serious expression, wearing a maroon shirt.",,,Gujarati_image_282.jpg
Top,Text on a yellow background.,"એક વાત યાદ રાખજો,","Remember one thing,",Gujarati_image_1628.jpg
Middle,Text on a yellow background.,"દિલ તુટવા ની અવાજ નહિ આવતી,","The sound of a broken heart is not heard,",Gujarati_image_1628.jpg
Middle,Text on a yellow background.,"પણ સિલ તુટવા ની અવાજ દુર
પાડોસી સુધી જાય છે,","But the sound of a broken seal reaches the neighbor,",Gujarati_image_1628.jpg
Bottom,Text with laughing emojis on a yellow background.,"એટલે ખરા બપોરે ડીજે ચાલુ રાખીને
જ ટિયું ટિયું કરો.","So, at noon, keep the DJ playing and have fun.",Gujarati_image_1628.jpg
Bottom,Text 'Adult Gujarati' on a yellow background.,Adultગુજરાતી,Adult Gujarati,Gujarati_image_1628.jpg
Top text,Text in white color on blue background with the heading 'Breaking news-' followed by Gujarati text.,"Breaking news-
રાહુલ ગાંધી ની કાર પર થયો પથ્થર મારો.....","Breaking news-
A stone was pelted on Rahul Gandhi's car.....",Gujarati_image_21.jpg
Middle text,Gujarati text in white color on blue background.,"સોનિયા ગાંધી એ મોદી સાહેબ ને ફોન કર્યો: આ
પથ્થરમારા માં તમારો હાથ નથીને???",Sonia Gandhi called Modi Saheb: Is your hand not in this stone-pelting???,Gujarati_image_21.jpg
Bottom text,Gujarati text in white color on blue background with emojis.,"મોદી સાહેબ બોલ્યા:
*સોનુ તને મારા પર ભરોસો નઇ કે....... 😳😂*","Modi Saheb said:
*Sonu, don't you trust me....... 😳😂*",Gujarati_image_21.jpg
Top,Green background with text in Gujarati,કેવું કેવાય નહિ.,What to say.,Gujarati_image_1172.jpg
Middle,Green background with text in Gujarati and English,Chooooot છોકરીઓ ની જોડે છે...,Chooooot is with girls...,Gujarati_image_1172.jpg
Middle,Green background with text in Gujarati,અને....,And....,Gujarati_image_1172.jpg
Bottom,"Green background with text in Gujarati and English, and three laughing emojis",લોકો Choooootiya છોકરાઓને કેય છે.,People call Choooootiya boys.,Gujarati_image_1172.jpg
Bottom,Green background with text in Gujarati and an emoji of a winking face with tongue sticking out,Adultગુજરાતી 🙂,AdultGujarati 🙂,Gujarati_image_1172.jpg
Top,"Text in Gujarati script, likely a title or setup for a joke.",બપોરે રસોડા માં...,In the kitchen at noon...,Gujarati_image_1402.jpg
Middle Top,"Gujarati text, indicating a dialogue from a domestic helper.","કામવાળી :- બેન, સાહેબ નુ કચુંબર બનાવી દઉં...?","Domestic helper: Sister, should I make the master's salad...?",Gujarati_image_1402.jpg
Middle Bottom,"Gujarati text, continuing the dialogue, with the woman refusing the offer.","શેઠાણી :- ના, તું રેવા દે... હું જ બનાવી નાખીશ...","Madam: No, you leave it... I will make it myself...",Gujarati_image_1402.jpg
Bottom,A horizontal row of various emojis expressing laughter and amusement.,,,Gujarati_image_1402.jpg
Top section,A screenshot of a tweet with a user profile picture and name. The tweet content is visible.,Tweet,Tweet,Gujarati_image_902.jpg
User Info,Profile picture of a person with glasses and a caption indicating they are retweeted by 'Being aapdawalo'.,"Nishant Makwana
@being__aapdawalo.","Nishant Makwana
@being__aapdawalo.",Gujarati_image_902.jpg
Tweet Body,"The main text of the tweet, written in Gujarati, expressing a sentiment about mango season.","KERI no season aavi gayo..
Pan eevdiya mari ORI no aavi
😊","Mango season has arrived..
But my ORI season has not arrived
😊",Gujarati_image_902.jpg
Timestamp,The timestamp of the tweet.,9:04 PM · 30/04/24,9:04 PM · 30/04/24,Gujarati_image_902.jpg
Interaction Icons,"Icons for replying, retweeting, and liking a tweet.",,,Gujarati_image_902.jpg
top image,Spiderman is falling from a bus which has people inside. The text on the image is in Gujarati.,મારા ફોનમાં ચાલી રહેલ પોર્ન,Porn playing on my phone,Gujarati_image_1370.jpg
middle image,Spiderman is shown falling and Spiderman's name is written in Gujarati with the text below it. The text is in Gujarati.,ઇથરકનેક્શન કપાવાથી ઓટોમેટીકલી પોઝ થતો વિડીયો,Video that automatically pauses due to loss of connection,Gujarati_image_1370.jpg
bottom image,"A person wearing a helmet, jacket and backpack is running and holding a phone in hand. The text on the image is in Gujarati.",દાદાજીનું બેસાણું,Grandfather's seating,Gujarati_image_1370.jpg
bottom left,The text at the bottom left is in Gujarati.,પપ્પી,Puppy,Gujarati_image_1370.jpg
Top,The image shows the Big Ben clock tower with a dramatic sunrise or sunset behind it. There are some text elements at the very top. The main body of the image contains a quote in Gujarati.,Motivation Quotes | Shayari,Motivation Quotes | Shayari,Gujarati_image_1416.jpg
Center,"The image features the Big Ben clock tower, partially silhouetted against a glowing sky. Text in Gujarati is overlaid on the lower half of the clock tower.","ઘણા સવાલોના જવાબ સમય આપે છે
અને જે જવાબ સમય આપે છે
તે લાજવાબ આપે છે","Many questions are answered by time
And the answer that time gives
Is invaluable",Gujarati_image_1416.jpg
Bottom,"Below the main Gujarati text, there is a small white box with text inside.",Luv Feeling | Instagram,Luv Feeling | Instagram,Gujarati_image_1416.jpg
Top text,,આ એજ 5 લોકો છે,These are the same 5 people,Gujarati_image_725.jpg
Logo,A circular logo with the text GUJJ ROCKS TEAM and a cartoonish figure raising hands in victory.,GUJJ ROCKS TEAM,GUJJ ROCKS TEAM,Gujarati_image_725.jpg
Social media handle,"A social media handle with Instagram and Facebook logos followed by ""/GujjuRocks"".",/GujjuRocks,/GujjuRocks,Gujarati_image_725.jpg
Bottom text,"A group of five men, likely cricketers, are shown in profile view, appearing to be waiting for something. The bottom text is in Gujarati.",જેમને આપણે ન્યુઝ પેપર ઊંધું એટલે કે પાછળના પાનાથી વાંચવાનું શીખવ્યું હતું !,"Whom we taught to read the newspaper upside down, i.e., from the back pages!",Gujarati_image_725.jpg
Bottom fire emojis,Three stylized fire emojis are displayed in a row.,,,Gujarati_image_725.jpg
Top left,A young Indian woman with glasses and long dark hair smiling.,,,Gujarati_image_731.jpg
Top right,"A man is speaking into a microphone on a stage, with a young woman with glasses sitting next to him.",,,Gujarati_image_731.jpg
Middle,A pink and yellow speech bubble overlaying the top two images.,ફક્ત 16 વર્ષની ઉંમરમાં પ્રાંજલીએ ઉભી કરી AI ની 100 કરોડની કંપની !,"At just 16 years of age, Pranjali created a 100 crore AI company!",Gujarati_image_731.jpg
Bottom,"A close-up shot of the young Indian woman's face from the top left image, wearing glasses and smiling.",,,Gujarati_image_731.jpg
Top Text,Text in Gujarati says: 'Girlfriend kissed so hard that boyfriend's ear got torn.',ગર્લફ્રેન્ડ એટલી જોર કિસ કરી કે ફાટી ગય્યો બોયફ્રેન્ડનો કાનનો પડદો,Girlfriend kissed so hard that boyfriend's eardrum got torn,Gujarati_image_719.jpg
Center Image,Close-up of a person's lips,,,Gujarati_image_719.jpg
Bottom Text,Text in Gujarati describes a story where a girlfriend kissed her boyfriend so hard that he had to be hospitalized. The kiss lasted for 10 minutes and was so intense that it tore his eardrum.,ચીનમાં એક પ્રેમીને પોતાની ગર્લફ્રેન્ડને કિસ કરવા એટલી મોંઘી સાબિત થઇ કે તેને હોસ્પિટલ લઇ જવો પડ્યો. યુવકે તેની ગર્લફ્રેન્ડને લગભગ 10 મિનિટ સુધી કિસ કરી હતી. બંને વચ્ચે ચુંબન એટલું જોરદાર બની ગયું કે આમ કરતી વખતે યુવકના કાનનો પડદો ફાટી ગયો.,"In China, a boyfriend's kiss with his girlfriend proved so costly that he had to be taken to the hospital. The young man kissed his girlfriend for about 10 minutes. The kiss between them became so intense that the young man's eardrum tore while doing so.",Gujarati_image_719.jpg
Logo,Circular logo with text 'GUJJU ROCKS TEAM' and a symbol of a person giving a thumbs up.,GUJJU ROCKS TEAM,Gujju Rocks Team,Gujarati_image_719.jpg
Top,A green and yellow auto-rickshaw is shown from the front.,GUDU ROCKS TEAM,GUDU ROCKS TEAM,Gujarati_image_917.jpg
Top Text,Text overlay on the image.,"એક બેન કેરીનું બોક્ષ રીક્ષામાં ભૂલી ગયા અને
સોશ્યલ મીડિયામાં પોસ્ટ કર્યુ તો એ દિવસે પંદર બોક્ષ
તેમના ઘરે લોકો મુકી ગયા.","One sister forgot a box of mangoes in the auto-rickshaw and posted it on social media, so fifteen boxes were delivered to her house that day.",Gujarati_image_917.jpg
Middle,Three ripe mangoes with green leaves are shown.,,,Gujarati_image_917.jpg
Bottom Text,Text overlay on the image.,"આજે એ વાતે દશ દિવસ થયા,
કજી મોદી મોદી પોસ્ટ જોઈ હોય એવા લોકો આજે
પણ એમના ઘરે કેરીનાં બોક્ષ આપી જાય છે.","Today marks ten days since that incident, and people who saw that post are now delivering boxes of mangoes to their homes.",Gujarati_image_917.jpg
Bottom Bar,A black bar with text and an icon.,"પણ આગળ જે ડીસ્ટ છે એ ના જોતા
swipe","But don't look at what's coming next
swipe",Gujarati_image_917.jpg
Top,"Two men are sitting and drinking. The man on the left is drinking from a glass, and the man on the right is holding a glass and looking away.",,,Gujarati_image_1371.jpg
Bottom,A Gujarati text overlay on a black background. The text is large and white with a yellow highlight on one word.,"ઓછું પીજો મિત્રો,
વર્ષનો છેલ્લો દિવસ છે,
જિંદગીનો નહીં!","Drink less friends,
It's the last day of the year,
Not of life!",Gujarati_image_1371.jpg
middle,A man wearing a white shirt and orange sash is seen against an orange background with text. He is wearing a mask pulled down below his nose.,કરમો કરેલા મને નાડે છે,Karma karela mane nade che,Gujarati_image_1365.jpg
Bottom,A white duck with human arms holding a gun and wearing a strap. The text on the image is in Gujarati.,પૈઇસા દે મારા,"Give money, my man",Gujarati_image_903.jpg
Top,Text in Gujarati,જ્યારે નેહાને એના ઘરની રૂમમાં લાગવાના બહાને રોમેન્ટિક સમય વિતાવવા લઈ આવે અને એના મમ્મી પપ્પાને ૩૦ મિનિટ સુધી રૂમમાં ના આવવાની જાણ કરે,When Neha takes her to her house's room to spend romantic time and informs her parents not to come into the room for 30 minutes.,Gujarati_image_1359.jpg
middle,Text in Gujarati,વિકી ના પપ્પા,Vicky's father,Gujarati_image_1359.jpg
bottom,"A man wearing glasses and a suit is shown, with text below him.","Something's wrong, I can feel it","Something's wrong, I can feel it",Gujarati_image_1359.jpg
top left,"Text in Gujarati that says ""Patelio""",પટેલિયો,Patelio,Gujarati_image_268.jpg
center,A sad monkey wearing red pants leans against a yellow and orange wall.,લોકોના ghibli art જોઈને કંટાળી ગયો..!!,"Seeing people's ghibli art, he got bored..!!",Gujarati_image_268.jpg
Top,Text in Gujarati on a purple background.,આયુર્વેદીક જોક્સ,Ayurvedic Jokes,Gujarati_image_532.jpg
Middle,Text in Gujarati on a purple background.,સુખ ને સંતોષ મા શું ફેર હોય છે ?,What is the difference between happiness and satisfaction?,Gujarati_image_532.jpg
Middle-lower,Text in Gujarati on a purple background.,"જીવન માં આપણી પસંદ થી ઠોકવા
 મળે તો એ સુખ","If we get to do something of our choice in life, it is happiness",Gujarati_image_532.jpg
Middle-lower,Text in Gujarati on a purple background.,ને,And,Gujarati_image_532.jpg
Bottom,Text in Gujarati on a purple background.,જે મળે અને ઠોકવી પડે એ સંતોષ....,"Whatever we get and have to do, that is satisfaction....",Gujarati_image_532.jpg
Very bottom,A row of cartoon faces with laughing emojis.,,,Gujarati_image_532.jpg
Top Text,A black rectangular box with white text in Gujarati.,"જ્યારે GMC માં ઘણા દિવસ થાય
શાંતિ હોય અને તમે એક મિમ બનાવવી
ગ્રુપની શાંતિ ભંગ કરી દો ત્યારે તમે:","When many days pass in GMC and it is peaceful, and you make a meme
and disturb the peace of the group, then you:",Gujarati_image_526.jpg
Bottom Left Image,"A young boy sitting by a swimming pool, looking relaxed.",E-Lafda,E-Lafda,Gujarati_image_526.jpg
Bottom Right Text,"A superimposed image of a young boy's face in the swimming pool, with a subtle smile.",is my passion.,is my passion.,Gujarati_image_526.jpg
"712,281",Two women are talking.,બે પડોશન એકબીજા સાથે વાત કરી રહી હતી.,Two neighbors were talking to each other.,Gujarati_image_1198.jpg
"382,281",A woman is talking to another woman.,"પહેલી પાડોશી: તમને ખબર છે, કે મને 24 વર્ષ
સુધી કોઈ સંતાન ન થઈ.","First neighbor: Do you know, I didn't have any children until I was 24 years old.",Gujarati_image_1198.jpg
"504,281",Two women are talking.,બીજી પાડોશન: તો પછી તમે શું કર્યું?,Second neighbor: Then what did you do?,Gujarati_image_1198.jpg
"610,281",Two women are talking.,"પહેલી પાડોશી: જ્યારે હું 24 વર્ષની થઈ ત્યારે
મારા પરિવારે જઈને મારા લગ્ન કરાવ્યા. પછી
આ ગગો પેદા થયો બોલો. 😂😂😂","First neighbor: When I turned 24, my parents got me married. After that, this child was born. Hahahaha",Gujarati_image_1198.jpg
"707,600",Text in Gujarati script.,Adultgurajat,Adultgurajat,Gujarati_image_1198.jpg
Top Text,Text in Gujarati on a purple background with white font.,"લો* ઉભો નો થાતો હોય તોય
રસ્તામાં સ્કૂટી ઉપર જાતી
છોકરીઓના બોબલા જોઈ ને
મનોમન ખુશ થનારા
ચોહીનાવ પણ
આ દુનિયામાં છે.","Even if you don't get erect, 
There are people in this world 
Who secretly rejoice seeing 
Girls on scooters on the street.",Gujarati_image_1615.jpg
Bottom Emojis,Three emojis with sticking out tongues and smiling faces. One is winking.,,,Gujarati_image_1615.jpg
Top,"A group of people sitting in a bus, with one person wearing a dhoti.",એક વખત એક કાકા બસ માં મુસાફરી કરતા હતા,"Once upon a time, an uncle was traveling in a bus.",Gujarati_image_34.jpg
Top,"A group of people sitting in a bus, with one person wearing a dhoti.",તેઓ જે શીટ માં બેઠા હતા તેમની બાજુમાંજ,He was sitting next to the seat of the person sitting next to him.,Gujarati_image_34.jpg
Top,"A group of people sitting in a bus, with one person wearing a dhoti.",બે લવરીયા બેઠા હતા,Two jokers were sitting.,Gujarati_image_34.jpg
Top,"A group of people sitting in a bus, with one person wearing a dhoti.",લવરીયા એકબીજા ને કિસ મ કિસ કરતા તા.,The jokers were kissing each other.,Gujarati_image_34.jpg
Middle,"An uncle sitting in a bus, looking surprised.",કાકા:અલા શરમ નથી આવતી આવડા મોટો માણસ,"Uncle: Hey, aren't you ashamed, such a big person",Gujarati_image_34.jpg
Middle,"An uncle sitting in a bus, looking surprised.",બાજુ માં બેઠો છે ને તમે આવુ કરો છો.,"Sitting next to me, and you are doing this.",Gujarati_image_34.jpg
Middle,"A boy sitting in a bus, looking mischievous.",છોકરો:કાકા આ મારો માલ છે હુ ગમે તે કરુ?,"Boy: Uncle, this is my stuff, I will do whatever I want?",Gujarati_image_34.jpg
Middle,"An uncle sitting in a bus, looking angry.",કાકા: ધોતીયુ કાઢી ને મુઠીયા મારવા લાગ્યા,Uncle: He took off his dhoti and started hitting with his fists.,Gujarati_image_34.jpg
Middle,"A boy sitting in a bus, looking surprised and annoyed.",છોકરો: આ શુ કરો છો શરમ નથી આવતી???,"Boy: What are you doing, aren't you ashamed???",Gujarati_image_34.jpg
Bottom,"An uncle sitting in a bus, looking very happy and with many laughing emojis.",કાકા: આ મારો માલ છે હુ ગમે તે કરુ લોડા,"Uncle: This is my stuff, I will do whatever I want, you idiot.",Gujarati_image_34.jpg
Top part,"A colorful Ferris wheel at night with cabins, lit up with neon lights.","ચ૨૨ ચ૨૨ મા૨ું ચક્ડોળ ચાલે,
ચાક્ડુયં ચીચીં ચાક્ડુયં ચીચીં..","My Ferris wheel runs with a whirring sound,
Chaakaduyun chichi, Chaakaduyun chichi..",Gujarati_image_1173.jpg
Bottom part,A man sitting on a chair is pointing his finger and talking to a woman who is sitting on a couch and smiling.,"તે ગાવાને બદલે
ઓઈલ નખાયને ભાઈ!","Instead of singing that,
Oyle is applied, brother!",Gujarati_image_1173.jpg
Top text,Text in Gujarati on a dark blue background.,બે શુક્રાળુ વાતો કરતા હતા..,Two Shukraalu (a type of sperm/life form) were talking.,Gujarati_image_1601.jpg
Middle text,Text in Gujarati on a dark blue background.,"એક શુક્રાળુ : તું બહાર જઈ ને શું બનીશ?
બીજો શુક્રાળુ : હું કવિ બનીશ.. તું ?","One Shukraalu: What will you become when you go out?
Second Shukraalu: I will become a poet.. What about you?",Gujarati_image_1601.jpg
Middle text,Text in Gujarati on a dark blue background.,""" હું તો ડોક્ટર બનીશ ""
તીયાં તો ભુરા ને રસ ચડયો.. ને..
ઘા એ ઘા બાવળ પાછળ જઈ ફુલ
મુઠીયા મારી લીધા
ને વિચૈની છોઈ ઉડાડી..","""I will become a doctor."" Then Bhura got excited. Going behind the acacia, he beat it with his fists and tore off its flowers.",Gujarati_image_1601.jpg
Bottom text,Text in Gujarati on a dark blue background with smiling emojis at the bottom.,"બેય શુક્રાળુ : ""ભેણચોદે સપનાની
માઁ ચોદી નાયબી..""","Both Shukraalu: ""Sister-fucker, of the dream
Mother was screwed by his father-in-law...""",Gujarati_image_1601.jpg
center,"A black and white image of Bobby Deol standing outdoors, wearing a puffer jacket and trousers. Text overlayed on the image.",ગાંડાઓની લવ સ્ટોરી નથી હોતી,Mad people don't have love stories,Gujarati_image_297.jpg
Top,"Cartoon of a man with a mustache touching his forehead, looking thoughtful.",આવા photo આ બનાવ ને સ્ટોરી મૂકવા વાળા લોકો,People who make photos like these and put them on stories,Gujarati_image_283.jpg
Middle,Text overlay in a stylized font.,ડંક્.થરોતર,Dank.thotar,Gujarati_image_283.jpg
Bottom,"A person being interviewed with a microphone in front of them, blurred background.",,,Gujarati_image_283.jpg
top right,"A blurry blue cartoon robot's face with a red nose, peeking from behind a dark surface.",dankbhavangari,dankbhavangari,Gujarati_image_308.jpg
bottom,"A blue cartoon robot's face with a red nose, and text written below it.",ઓલા ભાઈ કેવા લીટી જેવી છે ને સાવ પાતળા 🥰,"Oh brother, how thin like a line and so thin 🥰",Gujarati_image_308.jpg
Top,Gujarati text is written with decorative font.,જ્યા ભાઈ ની વાતું :-,The talk of that brother:-,Gujarati_image_320.jpg
Middle,A sketch of a person drinking from a cup in a field with a cloudy sky.,"જતુ તુ વાડ માં
ગડી ગયું ગાંંડ માં","Went into the fence
Got stuck in the mind",Gujarati_image_320.jpg
Top,"A woman on the left is holding a bouquet of colorful flowers, and a man on the right is looking at her with a smile. They are surrounded by more flowers.","પહેલી વાર પ્રિય પાત્ર સાથે
ચેટીંગ કર્યા બાદ હું નિબ્બો:","After chatting with my crush for the first time, I am like:",Gujarati_image_446.jpg
Bottom,A man is smiling at a woman who is holding a bouquet of flowers.,"સતરંગી રે, મનરંગી રે,
અતરંગી રે.
નવરંગી..મુજ સંગે તારી
પ્રીત....","Shatrangi re, Manrangi re,
Antrangi re.
Navrangi.. your love with me....",Gujarati_image_446.jpg
Top,The text is in Gujarati and describes a situation where someone meets a girl for the first time.,લાઇટિંગ જ્યારે પહેલી વાર મળવા જાય ત્યારે એનો માલ,"Lighting when you meet for the first time, her stuff",Gujarati_image_334.jpg
Middle Left,"A person dressed as a woman, possibly a cross-dresser, is standing with their hands on their chest.",એનો માલ:-,Her stuff:-,Gujarati_image_334.jpg
Middle Right,The image contains text with social media handles.,"@ch_ch_chodu_sigma_
@sigma_lodu_","@ch_ch_chodu_sigma_
@sigma_lodu_",Gujarati_image_334.jpg
Top,"Logos of Instagram and Facebook, followed by the text '/being_apdawalo'",/being_apdawalo,/being_apdawalo,Gujarati_image_678.jpg
Center,"Circular logo with text 'BEING AAPDAWALA QUALITY MEME CONTENTS'. Inside the circle, the text 'Others: Flirty..' and 'Aapdawala:- Pelo!' is displayed.","Others: Flirty..
Aapdawala:- Pelo!","Others: Flirty..
Aapdawala:- Pelo!",Gujarati_image_678.jpg
Top banner,A blue banner with white text 'SUKHANT FUNERAL MGMT PVT LMT' and a yellow logo with 'GUJJU ROCKS TEAM',SUKHANT FUNERAL MGMT PVT LMT,SUKHANT FUNERAL MGMT PVT LMT,Gujarati_image_644.jpg
Top left stall,A stall with a poster of an elderly smiling woman and text in Gujarati.,"જાળવણી અને
આત્મવિશ્વાસને
સુખંત","Maintenance and
Self-confidence
Sukhanth",Gujarati_image_644.jpg
Middle stall,"A stall with people interacting around a table displaying funeral services, with a bed of red roses in the foreground.","અંતિમ સંસ્કાર્યાના સર્વે
જવાબદારીયા ખાતરા દેવામા
સુખંત
અંતિમ સંસ્કાર","All funeral services
Responsibility assured
Sukhanth
Last rites",Gujarati_image_644.jpg
Bottom text,Blue background with Gujarati text and three confused face emojis.,બસ આજ ધંધો જોવાનો હવે બાકી હતો !,This was the only business left to see!,Gujarati_image_644.jpg
Top Center,A monkey's face with a blurred background of water and structures.,ગુજરાત 7,Gujarat 7,Gujarati_image_136.jpg
Center,A monkey's face looking downwards.,"મારી સફળતા ની ચિડિ કોક
ભડવાચે તોડી નાખી લાગે",Someone's success has been broken by a bitch,Gujarati_image_136.jpg
